turn/TheBoondockSaints_turn_u_cm_np1_ba_med_9.avi,0
turn/Sixthsense_turn_f_nm_np1_ba_med_6.avi,0
turn/The_Fugitive_2_turn_u_nm_np1_ba_med_9.avi,0
turn/Sixthsense_turn_u_cm_np1_ba_med_0.avi,0
turn/Veoh_Alpha_Dog_1_turn_h_nm_np1_le_goo_1.avi,0
turn/happy_go_lovely_turn_u_nm_np1_fr_med_12.avi,0
turn/Italian_Job_2_turn_h_nm_np1_ri_med_7.avi,0
turn/A_Beautiful_Mind_5_turn_u_cm_np1_le_med_2.avi,0
turn/Italian_Job_2_turn_u_nm_np1_ba_med_8.avi,0
turn/eddieizzardcircle_turn_f_nm_np1_ri_med_5.avi,0
turn/HP_PRISONER_OF_AZKABAN_turn_u_nm_np1_fr_med_40.avi,0
turn/A_Beautiful_Mind_5_turn_h_cm_np1_fr_goo_9.avi,0
turn/SweeneyTodd_turn_u_nm_np1_ba_med_6.avi,0
turn/TrumanShow_turn_f_nm_np1_ri_med_10.avi,0
turn/likebeckam_turn_f_cm_np1_ri_med_43.avi,0
turn/SellingasaCareer_turn_u_nm_np1_fr_med_2.avi,0
turn/Pirates_4_turn_h_cm_np1_ba_goo_0.avi,0
turn/KUNG_FU_HUSTLE_turn_u_cm_np1_ba_med_24.avi,0
turn/HP_PRISONER_OF_AZKABAN_turn_u_nm_np1_le_med_8.avi,0
turn/HP_PRISONER_OF_AZKABAN_turn_u_nm_np1_ba_med_34.avi,0
turn/SweeneyTodd_turn_h_nm_np1_le_bad_5.avi,0
turn/Hitch_Part_2_turn_u_nm_np1_fr_med_7.avi,0
turn/Oceans11_turn_h_cm_np1_ba_med_11.avi,0
turn/LONGESTYARD_turn_u_nm_np1_ba_med_11.avi,0
turn/The_Matrix_2_turn_h_cm_np1_ri_goo_1.avi,0
turn/The_Matrix_Revolutions_4_turn_u_nm_np3_ba_med_0.avi,0
turn/A_Beautiful_Mind_5_turn_h_cm_np1_fr_goo_5.avi,0
turn/TheBoondockSaints_turn_h_nm_np1_ri_med_86.avi,0
turn/NOVA_ELEGANTUNIVERSE2_turn_f_nm_np1_ba_med_1.avi,0
turn/AgentCodyBanks_turn_h_nm_np1_fr_med_18.avi,0
turn/SchoolRulesHowTheyHelpUs_turn_u_nm_np1_ri_med_4.avi,0
turn/OldSchool_turn_f_nm_np1_fr_med_3.avi,0
turn/A_Beautiful_Mind_6_turn_u_cm_np1_fr_med_0.avi,0
turn/Veoh_Alpha_Dog_1_turn_f_nm_np1_ri_med_44.avi,0
turn/A_Beautiful_Mind_6_turn_u_cm_np1_ba_med_10.avi,0
turn/Veoh_Alpha_Dog_1_turn_u_nm_np1_ba_med_2.avi,0
turn/Pirates_5_turn_h_nm_np1_ba_goo_9.avi,0
turn/SweeneyTodd_turn_h_nm_np1_fr_goo_35.avi,0
turn/Oceans11_turn_h_nm_np1_le_goo_10.avi,0
turn/The_Fugitive_4_turn_u_cm_np1_le_med_2.avi,0
turn/eddieizzardcircle_turn_f_nm_np1_ri_med_2.avi,0
turn/SweeneyTodd_turn_h_nm_np1_fr_goo_30.avi,0
turn/The_Fugitive_2_turn_u_cm_np1_ba_med_11.avi,0
turn/Man_Who_Cheated_Himself_512kb_turn_u_nm_np1_fr_med_9.avi,0
turn/The_Fugitive_2_turn_u_nm_np1_ri_med_4.avi,0
turn/eddieizzardcircle_turn_f_nm_np1_le_med_3.avi,0
turn/The_Fugitive_6_turn_h_cm_np1_le_goo_2.avi,0
turn/A_Beautiful_Mind_5_turn_u_nm_np1_le_med_4.avi,0
turn/A_Beautiful_Mind_1_turn_h_nm_np1_ri_goo_10.avi,0
turn/Italian_Job_5_turn_u_nm_np1_ba_med_0.avi,0
turn/Oceans12_turn_u_nm_np1_fr_med_14.avi,0
turn/TheBigBangS01E01Pilot_turn_u_nm_np1_ri_med_2.avi,0
turn/happy_go_lovely_turn_u_nm_np1_fr_med_10.avi,0
turn/HP_PRISONER_OF_AZKABAN_turn_u_nm_np1_fr_med_21.avi,0
turn/SoundAndTheStory_turn_f_nm_np1_le_med_2.avi,0
climb/Alban_Hayoz_solo_climb_(klettern)_climb_f_cm_np1_ba_med_2.avi,1
climb/Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_1.avi,1
climb/megan_roof_climbing_climb_f_cm_np1_ri_goo_0.avi,1
climb/Alban_Hayoz_solo_climb_(klettern)_climb_f_nm_np1_ba_med_1.avi,1
climb/Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_0.avi,1
climb/DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_0.avi,1
climb/Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_2.avi,1
climb/Klettern_by_Kurt_Hackner_climb_f_cm_np1_le_med_1.avi,1
climb/Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1.avi,1
climb/Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_2.avi,1
climb/Bristol_UCR_roof_climb_climb_f_cm_np1_ba_bad_0.avi,1
climb/Amazing_Wall_Climber_(Must_be_Seen_to_Be_Believed!)_climb_f_cm_np1_ba_bad_2.avi,1
climb/Climbing_the_World_s_Tallest_Tree_climb_f_cm_np1_ba_med_0.avi,1
climb/Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_1.avi,1
climb/Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_0.avi,1
climb/SafeInPort_climb_f_nm_np1_ba_med_0.avi,1
climb/Axel_beim_Klettern_an_der_Unisportwand_climb_f_cm_np2_ba_med_1.avi,1
climb/Climbing_Wall_Traverse_climb_f_cm_np1_ba_med_0.avi,1
sword_exercise/Fellowship_7_sword_exercise_u_nm_np1_fr_bad_11.avi,2
sword_exercise/Highlander_Sword_School_wmv_sword_exercise_f_cm_np1_fr_bad_6.avi,2
sword_exercise/The_Last_Samurai_-_In_Your_Honor_sword_exercise_u_nm_np4_fr_bad_4.avi,2
sword_exercise/Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_6.avi,2
sword_exercise/Kendo_Basics_sword_exercise_f_nm_np1_fr_bad_5.avi,2
sword_exercise/samurai_training_sword_exercise_f_cm_np1_fr_med_0.avi,2
sword_exercise/Highlander_I_with_Christophe_Lambert_&_Sean_Connery_sword_exercise_f_cm_np2_ba_bad_0.avi,2
sword_exercise/Kuroda_Sensei_Iai_do_sword_exercise_f_cm_np1_le_bad_3.avi,2
sword_exercise/Krav_Maga_Self_Defense_Techniques_-_Forward_Stab_Defense_Move_for_Krav_Maga_sword_exercise_u_cm_np1_fr_bad_0.avi,2
sword_exercise/The_Last_Samurai_-_In_Your_Honor_sword_exercise_u_cm_np5_fr_bad_3.avi,2
sword_exercise/Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_ri_bad_0.avi,2
sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_u_cm_np1_le_med_8.avi,2
sword_exercise/Highlander_I_with_Christophe_Lambert_&_Sean_Connery_sword_exercise_f_cm_np2_ba_med_1.avi,2
sword_exercise/Cold_Steel_Scottish_Broad_Sword_sword_exercise_u_cm_np1_fr_bad_2.avi,2
sword_exercise/samurai_training_sword_exercise_f_cm_np1_fr_med_4.avi,2
sword_exercise/Iaido_13_katas_sword_exercise_f_nm_np1_ba_bad_11.avi,2
sword_exercise/Kuroda_Sensei_Iai_do_sword_exercise_f_cm_np1_le_bad_1.avi,2
sword_exercise/Sensei_Mellone_en_Argentina__Mae__Iaido_kendo_sword_exercise_f_cm_np1_fr_bad_2.avi,2
sword_exercise/samurai_sword_action_lesson_preview_sword_exercise_f_cm_np1_le_med_0.avi,2
sword_exercise/samurai_training_sword_exercise_f_cm_np1_fr_med_12.avi,2
smoke/smoking_1_smoke_h_cm_np1_ri_goo_0.avi,3
smoke/After_work_smoke_in_the_garage_smoke_h_nm_np1_fr_med_1.avi,3
smoke/smoking_again_smoke_h_cm_np1_le_goo_0.avi,3
smoke/Veoh_Alpha_Dog_1_smoke_u_cm_np1_fr_med_8.avi,3
smoke/Veoh_Alpha_Dog_1_smoke_u_cm_np1_ri_goo_9.avi,3
smoke/Prelinger_LetYours1940_smoke_f_nm_np1_fr_med_6.avi,3
smoke/zigarette_rauchen_smoke_h_nm_np1_fr_med_1.avi,3
smoke/A_Beautiful_Mind_2_smoke_u_cm_np1_fr_goo_0.avi,3
smoke/Rauchen_f_r_Anf_nger_smoke_h_nm_np1_fr_med_1.avi,3
smoke/smoking_a_cigarette_smoke_h_nm_np1_fr_med_1.avi,3
smoke/Veoh_Alpha_Dog_1_smoke_u_nm_np1_ri_med_17.avi,3
smoke/Sexy_Smoking_Girl_-_Teen_Smoking_Cigarette_smoke_u_nm_np1_fr_goo_1.avi,3
smoke/Rich_smoking_experience_smoke_h_nm_np1_le_med_3.avi,3
smoke/American_History_X_smoke_u_nm_np1_fr_med_43.avi,3
smoke/more_smoking_smoke_h_cm_np1_ri_med_2.avi,3
smoke/smoking_again_smoke_h_cm_np1_le_goo_2.avi,3
smoke/nice_smoking_girl_smoke_h_nm_np1_le_med_2.avi,3
smoke/How_to_smoke_smoke_h_nm_np1_fr_goo_0.avi,3
smoke/girl_smoking_a_cigarette_smoke_h_nm_np1_fr_med_2.avi,3
smoke/Laughing_Girl_smoke_u_nm_np1_ri_goo_0.avi,3
